改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,廃止,G11B 19 /,501 ・・・回転盤状記録担体用,10,G11B
uploaded,廃止,G11B 19 /,501 A 有無,10,G11B
uploaded,廃止,G11B 19 /,501 B ・光学的検出,10,G11B
uploaded,廃止,G11B 19 /,501 E ・接触による検出（電気）,10,G11B
uploaded,廃止,G11B 19 /,501 F ・接触による検出（その他）,10,G11B
uploaded,廃止,G11B 19 /,501 C 挿入排出,10,G11B
uploaded,廃止,G11B 19 /,501 K 装着,10,G11B
uploaded,廃止,G11B 19 /,501 D 入替,10,G11B
uploaded,廃止,G11B 19 /,501 G 最終デイスクの感知（Ｇ１１Ｂ３の再生方式用）,10,G11B
uploaded,廃止,G11B 19 /,501 L その結果による制御（他に分類されるものは分類しない）,10,G11B
uploaded,廃止,G11B 19 /,501 M ・ヘッド（Ｇ１１Ｂ２１など優先）,10,G11B
uploaded,廃止,G11B 19 /,501 N ・電源（Ｇ１１Ｂ１９／００優先）,10,G11B
uploaded,廃止,G11B 19 /,501 P ・担体駆動手段（Ｇ１１Ｂ１９／２８優先）,10,G11B
uploaded,廃止,G11B 19 /,501 Q ・担体案内手段（Ｇ１１Ｂ１７優先）,10,G11B
uploaded,廃止,G11B 19 /,501 Z その他,10,G11B
uploaded,廃止,G11B 19 /,521 ・・・券片状記録担体用,10,G11B
uploaded,廃止,G11B 19 /,541 ・・・その他の記録担体用,10,G11B
uploaded,廃止,G11B 19 /,501 ・・・回転盤状記録担体用,12,G11B
uploaded,廃止,G11B 19 /,501 C 種類,12,G11B
uploaded,廃止,G11B 19 /,501 J ・容器の設定部検出（光）（記録担体自体を検出するものはＫ）,12,G11B
uploaded,廃止,G11B 19 /,501 Q ・容器の設定部検出（光以外）（記録担体自体を検出するものはＫ）,12,G11B
uploaded,廃止,G11B 19 /,501 K ・再生結果による検出（記録再生方式の分類優先）,12,G11B
uploaded,廃止,G11B 19 /,501 N ・その結果による制御（他に分類されるものは分類しない）,12,G11B
uploaded,廃止,G11B 19 /,501 A 外径,12,G11B
uploaded,廃止,G11B 19 /,501 E ・光学的検出,12,G11B
uploaded,廃止,G11B 19 /,501 F ・接触による検出,12,G11B
uploaded,廃止,G11B 19 /,501 R ・再生結果による検出,12,G11B
uploaded,廃止,G11B 19 /,501 L ・その結果による制御（他に分類されるものは分類しない）,12,G11B
uploaded,廃止,G11B 19 /,501 B 表裏（ＡＢ面，ラベル面と記録面）,12,G11B
uploaded,廃止,G11B 19 /,501 G ・光学的検出,12,G11B
uploaded,廃止,G11B 19 /,501 H ・接触による検出,12,G11B
uploaded,廃止,G11B 19 /,501 P ・再生結果による検出,12,G11B
uploaded,廃止,G11B 19 /,501 M ・その結果による制御（他に分類されるものは分類しない）,12,G11B
uploaded,廃止,G11B 19 /,501 D 挿入方向検出,12,G11B
uploaded,廃止,G11B 19 /,501 Z その他,12,G11B
uploaded,廃止,G11B 19 /,521 ・・・券片状記録担体用,12,G11B
uploaded,廃止,G11B 19 /,541 ・・・その他の記録担体用,12,G11B
uploaded,廃止,G11B 19 /,501 ・・・回転盤状記録担体用（ヘッドの駆動制御Ｇ１１Ｂ２１）,14,G11B
uploaded,廃止,G11B 19 /,501 F 位置検出による制御（他分類優先；ヘッド移動のためのヘッド位置検出Ｇ１１Ｂ２１）,14,G11B
uploaded,廃止,G11B 19 /,501 G ・自動動作（Ｇ１１Ｂ３の再生方式用）,14,G11B
uploaded,廃止,G11B 19 /,501 L 玩具（Ｇ１１Ｂ３の再生方式用）,14,G11B
uploaded,廃止,G11B 19 /,501 Z その他,14,G11B
uploaded,廃止,G11B 19 /,521 ・・・券片状記録担体用,14,G11B
uploaded,廃止,G11B 19 /,541 ・・・その他の記録担体用,14,G11B
uploaded,廃止,G11B 19 /,501 ・・・回転盤状記録担体用,16,G11B
uploaded,廃止,G11B 19 /,501 E 予約（Ｇ１１Ｂ３１優先）,16,G11B
uploaded,廃止,G11B 19 /,501 A 主装置と離隔したものからの操作,16,G11B
uploaded,廃止,G11B 19 /,501 B 操作方式（操作部自体Ｇ１１Ｂ３３）,16,G11B
uploaded,廃止,G11B 19 /,501 Z その他,16,G11B
uploaded,廃止,G11B 19 /,521 ・・・券片状記録担体用,16,G11B
uploaded,廃止,G11B 19 /,541 ・・・その他の記録担体用,16,G11B
uploaded,廃止,G11B 19 /,501 ・・・・回転盤状記録担体用,18,G11B
uploaded,廃止,G11B 19 /,501 A 扉蓋に連動,18,G11B
uploaded,廃止,G11B 19 /,501 Z その他,18,G11B
uploaded,廃止,G11B 19 /,521 ・・・・券片状記録担体用,18,G11B
uploaded,廃止,G11B 19 /,541 ・・・・その他の記録担体用,18,G11B
