改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,H04H 60/79,,・・・放送局間伝送［２００８．１］
uploaded,新設,,H04H 60/08,,・・・端末機器間伝送［２００８．１］
uploaded,新設,,H04H 60/81,,・・伝送システムそれ自身によって特徴づけられるもの［２００８．１］
uploaded,新設,,H04H 60/82,,・・・インターネット［２００８．１］
uploaded,新設,,H04H 60/83,,・・・・電話網を介してアクセスされるインターネット［２００８．１］
uploaded,新設,,H04H 60/84,,・・・・・固定電話網を介してアクセスされるもの［２００８．１］
uploaded,新設,,H04H 60/85,,・・・・・移動体通信網を介してアクセスされるもの［２００８．１］
uploaded,新設,,H04H 60/86,,・・・・ＣＡＴＶ網を介してアクセスされるインターネット［２００８．１］
uploaded,新設,,H04H 60/87,,・・・・計算機網を介してアクセスされるインターネット［２００８．１］
uploaded,新設,,H04H 60/88,,・・・・・無線計算機網［２００８．１］
uploaded,新設,,H04H 60/89,,・・・・・有線計算機網［２００８．１］
uploaded,新設,,H04H 60/09,,・・・無線伝送方式［２００８．１］
uploaded,新設,,H04H 60/91,,・・・・移動体通信網（インターネットへのアクセスに用いられるものＨ０４Ｈ　６０／８５）［２００８．１］
uploaded,新設,,H04H 60/92,,・・・・局所無線伝送方式［２００８．１］
uploaded,新設,,H04H 60/93,,・・・有線伝送方式［２００８．１］
uploaded,新設,,H04H 60/94,,・・・・電話網（インターネットへのアクセスに用いられるものＨ０４Ｈ　６０／８４）［２００８．１］
uploaded,新設,,H04H 60/95,,・・・・局所有線伝送方式［２００８．１］
uploaded,新設,,H04H 60/96,,・・・・ＣＡＴＶ方式（インターネットへのアクセスに用いられるものＨ０４Ｈ　６０／８６）［２００８．１］
uploaded,新設,,H04H 60/97,,・・・・・ＣＡＴＶのアップリンクを使用するもの［２００８．１］
uploaded,新設,,H04H 60/98,,・・・記録媒体の物流による伝送システム，例．葉書，ＣＤまたはＤＶＤ［２００８．１］
uploaded,新設,,H04Q 7/00 100,,・ワイヤレス通信ネットワークに特に適合するサービス又は設備
uploaded,新設,,H04Q 7/00 101,,・・ユーザ又は端末の位置を利用したサービス
uploaded,新設,,H04Q 7/00 102,,・・・地域情報サービス
uploaded,新設,,H04Q 7/00 103,,・・・携帯端末を使った道案内［ナビゲーション］
uploaded,新設,,H04Q 7/00 104,,・・・位置管理；通話相手の位置表示
uploaded,新設,,H04Q 7/00 105,,・・・専用の環境，例．ビル，車
uploaded,新設,,H04Q 7/00 106,,・・・・自動車
uploaded,新設,,H04Q 7/00 107,,・・・・・路車間
uploaded,新設,,H04Q 7/00 108,,・・・・・車車間
uploaded,新設,,H04Q 7/00 109,,・・・・・車内通信
uploaded,新設,,H04Q 7/00 110,,・・・・列車
uploaded,新設,,H04Q 7/00 111,,・・・・その他の乗り物
uploaded,新設,,H04Q 7/00 112,,・・・・商品，物品管理
uploaded,新設,,H04Q 7/00 113,,・・・・センサー情報の収集のため
uploaded,新設,,H04Q 7/00 120,,・・選択的配信又は放送；ユーザグループへのサービス；１方向選択呼出サービス
uploaded,新設,,H04Q 7/00 121,,・・・放送のデータフレームに特徴のあるもの
uploaded,新設,,H04Q 7/00 122,,・・・・制御チャネルで放送するもの
uploaded,新設,,H04Q 7/00 123,,・・・・専用の放送チャネルを用いるもの
uploaded,新設,,H04Q 7/00 124,,・・・会議通信
uploaded,新設,,H04Q 7/00 125,,・・・マルチメディアデータのための配信
uploaded,新設,,H04Q 7/00 126,,・・・コンテンツ配信
uploaded,新設,,H04Q 7/00 127,,・・・・ストリーミング
uploaded,新設,,H04Q 7/00 128,,・・・ユーザグループの管理
uploaded,新設,,H04Q 7/00 129,,・・・プッシュ・トゥー・トークサービス，プッシュ・オン・コールサービス
uploaded,新設,,H04Q 7/00 130,,・・メッセージ，例．ＳＭＳ［ショートメッセージサービス］；メールボックス；アナウンス，例．ユーザへの通信要求の状況の送信
uploaded,新設,,H04Q 7/00 131,,・・・ショートメッセージサービス，例．ＳＭＳ，ＵＳＳＤ（Ｕｎｓｔｒｕｃｔｕｒｅｄ　Ｓｕｐｐｌｅｍｅｎｔａｒｙ　Ｓｅｒｖｉｃｅ　Ｄａｔａ）
uploaded,新設,,H04Q 7/00 132,,・・補助的なサービスに関連する通信，例．呼の転送，保留
uploaded,新設,,H04Q 7/00 133,,・・情報フォーマット又はコンテンツの変換，例．ユーザや端末へ無線配信するため送信又は受信した情報を適応させる
uploaded,新設,,H04Q 7/00 134,,・・付属データ信号，すなわちトラヒックチャネル以外のチャネルを介したデータの伝送
uploaded,新設,,H04Q 7/00 135,,・・緊急接続処理
uploaded,新設,,H04Q 7/00 136,,・・課金処理
uploaded,新設,,H04Q 7/00 137,,・・・使用状況の測定
uploaded,新設,,H04Q 7/00 140,,・ネットワークデータの管理
uploaded,新設,,H04Q 7/00 141,,・・モビリティデータの処理，例．ＨＬＲ［ホームロケーションレジスタ］やＶＬＲ［ビジタロケーションレジスタ］での情報の登録；モビリティデータの転送，例．ＨＬＲ，ＶＬＲ又は外部ネットワーク間
uploaded,新設,,H04Q 7/00 142,,・・・ＨＬＲやホーム加入者サーバへの登録
uploaded,新設,,H04Q 7/00 143,,・・・在圏ネットワークロケーションレジスタ，ＶＬＲ，ユーザ移動管理サーバへの登録
uploaded,新設,,H04Q 7/00 144,,・・・モビリティデータの転送
uploaded,新設,,H04Q 7/00 145,,・・・・ロケーションレジスタと外部ネットワーク間の転送
uploaded,新設,,H04Q 7/00 146,,・・・・ロケーションレジスタ間又はモビリティサーバ間の転送
uploaded,新設,,H04Q 7/00 147,,・・・・端末間の転送
uploaded,新設,,H04Q 7/00 148,,・・・・選択的に移動状態を追跡することを制限すること
uploaded,新設,,H04Q 7/00 150,,・・ユーザ又は加入者データの処理，例．加入者サービス，ユーザの嗜好，プロファイル；ユーザ又は加入者データの転送
uploaded,新設,,H04Q 7/00 151,,・・・ユーザ又は加入者データの転送
uploaded,新設,,H04Q 7/00 152,,・・端末データ，例．状態や物理的能力，の処理や転送
uploaded,新設,,H04Q 7/00 153,,・・・端末データの転送
uploaded,新設,,H04Q 7/00 160,,・・モビリティをサポートするためのネットーワークアドレス管理や番号管理
uploaded,新設,,H04Q 7/00 161,,・・・アドレスの登録又は割り当て
uploaded,新設,,H04Q 7/00 162,,・・・ナンバーポータビリティ
uploaded,新設,,H04Q 7/00 163,,・・ネットワークのデータの回復
uploaded,新設,,H04Q 7/00 164,,・・端末や装置の発見；端末情報のアップデート
uploaded,新設,,H04Q 7/00 180,,・セキュリティ装置，例．接続のセキュリティ，不正行為の検出；認証，例．身元又は承認されているかの確認；プライバシーの保護や匿名
uploaded,新設,,H04Q 7/00 181,,・・プライバシーの保護や匿名
uploaded,新設,,H04Q 7/00 182,,・・鍵管理
uploaded,新設,,H04Q 7/00 183,,・・認証
uploaded,新設,,H04Q 7/00 184,,・・接続のセキュリティ
uploaded,新設,,H04Q 7/00 185,,・・情報の完全性
uploaded,新設,,H04Q 7/00 186,,・・不正行為の検出
uploaded,新設,,H04Q 7/00 200,,・ネットワーク設計，例．トラフィック設計ツール；ネットワーク開発，例．リソースの分配やセル構成
uploaded,新設,,H04Q 7/00 201,,・・ネットワークの構成要素間でのリソースの分配，例．リユースパーティショニング
uploaded,新設,,H04Q 7/00 202,,・・・トラヒックに適応させたリソース分配
uploaded,新設,,H04Q 7/00 203,,・・・ハイブリッドリソース分配，例．チャネルの借用
uploaded,新設,,H04Q 7/00 204,,・・・・負荷分散のため
uploaded,新設,,H04Q 7/00 205,,・・・ダイナミックリソース分配
uploaded,新設,,H04Q 7/00 206,,・・・リソース固定分配
uploaded,新設,,H04Q 7/00 210,,・・周波数帯共用のための取り決め
uploaded,新設,,H04Q 7/00 211,,・・・プライベート基地局のため
uploaded,新設,,H04Q 7/00 220,,・・ネットワーク設計ツール
uploaded,新設,,H04Q 7/00 221,,・・・サービスエリア検出
uploaded,新設,,H04Q 7/00 222,,・・・インドア，ショートレンジネットワークの設計のため
uploaded,新設,,H04Q 7/00 223,,・・トラフィックシミュレーションツール又はモデル
uploaded,新設,,H04Q 7/00 230,,・・セル構成
uploaded,新設,,H04Q 7/00 231,,・・・セルエンハンサー、例、トンネルやビル影の対策
uploaded,新設,,H04Q 7/00 232,,・・・ビームステアリングの使用
uploaded,新設,,H04Q 7/00 233,,・・・・空間分割多元接続［ＳＤＭＡ］
uploaded,新設,,H04Q 7/00 234,,・・・・ＭＩＭＯ
uploaded,新設,,H04Q 7/00 235,,・・・・ダイバーシティ
uploaded,新設,,H04Q 7/00 236,,・・・・・送信ダイバーシティ
uploaded,新設,,H04Q 7/00 237,,・・・特殊なセル形状，例．ドーナツ，リングセル
uploaded,新設,,H04Q 7/00 238,,・・・階層的セル構成
uploaded,新設,,H04Q 7/00 240,,・管理，監視又は試験
uploaded,新設,,H04Q 7/00 241,,・・運用を最適化するための技術
uploaded,新設,,H04Q 7/00 242,,・・正常に運用するための技術
uploaded,新設,,H04Q 7/00 243,,・・シュミレートしたトラフィックを使った試験
uploaded,新設,,H04Q 7/00 244,,・・実際のトラヒックを使った試験
uploaded,新設,,H04Q 7/00 245,,・・測定結果の報告
uploaded,新設,,H04Q 7/00 260,,・ネットワークトラヒック又はリソースマネージメント
uploaded,新設,,H04Q 7/00 261,,・・トラヒック管理，例．フロー制御、輻輳制御
uploaded,新設,,H04Q 7/00 262,,・・・エラー制御
uploaded,新設,,H04Q 7/00 263,,・・・・再送制御
uploaded,新設,,H04Q 7/00 264,,・・・最適化，例．ヘッダ圧縮，情報の大きさ調整
uploaded,新設,,H04Q 7/00 265,,・・・・フレームフォーマットに特徴があるもの
uploaded,新設,,H04Q 7/00 266,,・・・・上り下り非対称通信に特徴があるもの
uploaded,新設,,H04Q 7/00 270,,・・・負荷分散
uploaded,新設,,H04Q 7/00 271,,・・・フロー制御
uploaded,新設,,H04Q 7/00 272,,・・・・ネットワーク要素間でのシグナリング
uploaded,新設,,H04Q 7/00 273,,・・・・中間記憶媒体の使用
uploaded,新設,,H04Q 7/00 280,,・・集中リソースマネージメント；リソースのネゴシエーション，例．バンド幅やＱｏＳのネゴシエーション
uploaded,新設,,H04Q 7/00 281,,・・・ワイヤレス通信パラメータのネゴシエーション
uploaded,新設,,H04Q 7/00 282,,・・・・伝搬路の状態に適応させる技術
uploaded,新設,,H04Q 7/00 283,,・・・・バンド幅のネゴシエーション
uploaded,新設,,H04Q 7/00 284,,・・・・通信レートのネゴシエーション
uploaded,新設,,H04Q 7/00 285,,・・・サービスレベルの合意のためのネゴシエーション，ＱｏＳのネゴシエーション
uploaded,新設,,H04Q 7/00 290,,・・・リソースの予約
uploaded,新設,,H04Q 7/00 300,,・ハンドオフ又は再選択
uploaded,新設,,H04Q 7/00 301,,・・アイドルハンドオフ
uploaded,新設,,H04Q 7/00 302,,・・ハンドオフ時のチャネルの探索やセルサーチに関するもの
uploaded,新設,,H04Q 7/00 303,,・・再選択中のバッファリング又は欠落したデータの回復
uploaded,新設,,H04Q 7/00 304,,・・マルチレイヤセルでのセルレイヤの再選択
uploaded,新設,,H04Q 7/00 305,,・・在圏アクセスポイント内での通信リソースの再選択
uploaded,新設,,H04Q 7/00 306,,・・アクセスポイントの再選択
uploaded,新設,,H04Q 7/00 307,,・・アクセスポイント制御装置の再選択
uploaded,新設,,H04Q 7/00 308,,・・在圏バックボーンネットワークの交換機やルータの再選択
uploaded,新設,,H04Q 7/00 309,,・・ネットワーク又はエアーインターフェースの再選択
uploaded,新設,,H04Q 7/00 310,,・・特定の目的のための再選択
uploaded,新設,,H04Q 7/00 311,,・・・シームレス再選択のため，例．ソフトハンドオフ
uploaded,新設,,H04Q 7/00 312,,・・・干渉レベルの最適化のため
uploaded,新設,,H04Q 7/00 313,,・・・トラヒック制御のため
uploaded,新設,,H04Q 7/00 320,,・・特定のパラメータをトリガにした再選択
uploaded,新設,,H04Q 7/00 321,,・・・承認された又はネゴシエーションされた通信パラメータによって
uploaded,新設,,H04Q 7/00 322,,・・・・複数の接続を伴うもの，例．マルチコール，マルチベアラ接続
uploaded,新設,,H04Q 7/00 323,,・・・接続品質データの測定や検出
uploaded,新設,,H04Q 7/00 324,,・・・位置，移動状態データ，例．速度データ
uploaded,新設,,H04Q 7/00 330,,・・再選択の制御の主体
uploaded,新設,,H04Q 7/00 331,,・・・ユーザや端末装置
uploaded,新設,,H04Q 7/00 332,,・・・固定されたネットワーク装置
uploaded,新設,,H04Q 7/00 340,,・ルーティング又は通信パス検出
uploaded,新設,,H04Q 7/00 341,,・・通信ルート又はパス選択，例．電力ベースのルーティング，最短パスのルーティング
uploaded,新設,,H04Q 7/00 342,,・・・ホップ数に基づくルーティング
uploaded,新設,,H04Q 7/00 343,,・・・スループットに基づくルーティング
uploaded,新設,,H04Q 7/00 344,,・・・ワイヤレスノードのリソースに基づくルーティング
uploaded,新設,,H04Q 7/00 345,,・・・・利用可能なアンテナに基づくルーティング
uploaded,新設,,H04Q 7/00 346,,・・・・送信電力に基づくルーティング
uploaded,新設,,H04Q 7/00 347,,・・・・利用可能な電力やエネルギーに基づくルーティング
uploaded,新設,,H04Q 7/00 348,,・・・送信品質やチャネルの品質に基づくルーティング
uploaded,新設,,H04Q 7/00 349,,・・・・最小の遅延に基づく
uploaded,新設,,H04Q 7/00 350,,・・・・安定性に基づくルーティング
uploaded,新設,,H04Q 7/00 351,,・・・・干渉に基づくルーティング
uploaded,新設,,H04Q 7/00 352,,・・・予測されるイベントに基づくルーティング
uploaded,新設,,H04Q 7/00 353,,・・・地理的な位置に基づくルーティング
uploaded,新設,,H04Q 7/00 354,,・・・基地局やアクセスポイントへの選択的な中継経路を利用するルーティング
uploaded,新設,,H04Q 7/00 360,,・・接続性に関する情報の管理，例．接続性についての探索や更新
