改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
2016.11,タイトル変更,G11B 7/0045 Z,G11B 7/0045 Z,その他のもの（Ｈ１１．５新設）,その他のもの
2016.11,タイトル変更,G11B 7/005,G11B 7/005,・・再生（７／００６５優先）［７］,・・再生（Ｇ１１Ｂ７／００６５優先）［７］
2016.11,タイトル変更,G11B 7/005 A,G11B 7/005 A,ビーム制御手段を有するもの〔７／００５Ｃに関するものを除く〕（Ｈ１１．５新設）,ビーム制御手段を有するもの（Ｇ１１Ｂ７／００５Ｃが優先）
2016.11,タイトル変更,G11B 7/005 B,G11B 7/005 B,再生信号の形成、整形（Ｈ１１．５新設）,再生信号の形成，整形
2016.11,タイトル変更,G11B 7/005 C,G11B 7/005 C,トラッキングまたはフォーカシング手段を有するもの（それ自体は７／０９）（Ｈ１１．５新設）,トラッキングまたはフォーカシング手段を有するもの（それ自体はＧ１１Ｂ７／０９）
2016.11,タイトル変更,G11B 7/005 Z,G11B 7/005 Z,その他のもの（Ｈ１１．５新設）,その他のもの
2016.11,タイトル変更,G11B 7/0055,G11B 7/0055,・・消去（７／００６，７／００６５優先）［７］,・・消去（Ｇ１１Ｂ７／００６，Ｇ１１Ｂ７／００６５優先）［７］
2016.11,タイトル変更,G11B 7/0055 A,G11B 7/0055 A,書き換え不可能記録担体に対するもの，例．破壊的消去（Ｈ１２．４新設）,書き換え不可能記録担体に対するもの，例．破壊的消去
2016.11,タイトル変更,G11B 7/0055 Z,G11B 7/0055 Z,その他のもの（Ｈ１２．４新設）,その他のもの
2016.11,タイトル変更,G11B 7/006,G11B 7/006,・・オーバーライト（７／００６５優先）［７］,・・オーバーライト（Ｇ１１Ｂ７／００６５優先）［７］
2016.11,タイトル変更,G11B 7/085,G11B 7/085,・・光ビームを動作位置へまたは動作位置から移動させる手段を有するもの（情報信号による変調７／１２；光ビームの位置または方向の制御，すなわち偏向Ｇ０２Ｆ１／２９）［４］,・・光ビームを動作位置へまたは動作位置から移動させる手段を有するもの［４］
2016.11,タイトル変更,G11B 7/085 A,G11B 7/085 A,ビ－ムスポツト又はヘツドの記録担体に対する相対的な移動〔除く移動機構〕,ビームスポット又はヘッドの記録担体に対する相対的な移動（Ｇ１１Ｂ７／０８５Ｄが優先）
2016.11,タイトル変更,G11B 7/085 D,G11B 7/085 D,ビ－ムスポツト又はヘツドを記録担体に対して相対的に移動させる機構〔７／０９Ｄ，７／０９５Ｄ優先〕,ビームスポット又はヘッドを記録担体に対して相対的に移動させる機構（Ｇ１１Ｂ７／０９ＤまたはＧ１１Ｂ７／０９５Ｄが優先）
2016.11,タイトル変更,G11B 7/085 G,G11B 7/085 G,・・トラツクアクセス，シ－ク,・・トラックアクセス，シーク
2016.11,タイトル変更,G11B 7/085 H,G11B 7/085 H,・・近接トラツクへのトラツク変更,・・近接トラックへのトラック変更
2016.11,タイトル変更,G11B 7/09 A,G11B 7/09 A,整列関係の維持〔除く移動機構〕,整列関係の維持（Ｇ１１Ｂ７／０９Ｄが優先）
2016.11,タイトル変更,G11B 7/09 C,G11B 7/09 C,・トラツキングずれ補正,・トラッキングずれ補正
2016.11,タイトル変更,G11B 7/09 D,G11B 7/09 D,ビ－ムスポツトを記録担体に対して相対的に移動させる機構,ビームスポットを記録担体に対して相対的に移動させる機構
2016.11,タイトル変更,G11B 7/09 E,G11B 7/09 E,・ミラ－による,・ミラーによる
2016.11,タイトル変更,G11B 7/09 G,G11B 7/09 G,・スキユ－補正,・スキュー補正
2016.11,タイトル変更,G11B 7/095 A,G11B 7/095 A,整列関係の維持〔除く移動機構〕,整列関係の維持（Ｇ１１Ｂ７／０９５Ｄが優先）
2016.11,タイトル変更,G11B 7/095 C,G11B 7/095 C,・トラツキングずれ補正,・トラッキングずれ補正
2016.11,タイトル変更,G11B 7/095 D,G11B 7/095 D,ビ－ムスポツトを記録担体に対して相対的に移動させる機構,ビームスポットを記録担体に対して相対的に移動させる機構
2016.11,タイトル変更,G11B 7/095 E,G11B 7/095 E,・ミラ－による,・ミラーによる
2016.11,タイトル変更,G11B 7/095 G,G11B 7/095 G,・スキユ－補正,・スキュー補正
2016.11,タイトル変更,G11B 7/12,G11B 7/12,・ヘッド,・ヘッド，例．光ビームスポットの形成または光ビームの変調（ハウジング内でのヘッド要素の配置または取付け，または変換方法とは無関係な光源，光ビームまたは検出器の位置ズレ対策Ｇ１１Ｂ７／０８）［１，２０１２．０１］
2016.11,タイトル変更,G11B 7/125,G11B 7/125,・・そのための光ビーム源（発光ダイオードＨ０１Ｌ３３／００：半導体レーザーＨ０１Ｓ５／００）；光変調器，例．光スポットまたは光跡のサイズまたは強度を制御する手段（電気光学的，磁気光学的，または音響光学的変調器Ｇ０２Ｆ１／００；光学絞りＧ０３Ｂ９／０２）［４］,・・そのための光ビーム源，例．光学記録装置に特別に適合したレーザ制御回路；光変調器，例．光スポットまたは光跡のサイズまたは強度を制御する手段［４，２０１２．０１］
2016.11,タイトル変更,G11B 7/13,G11B 7/13,・・そのための光検出器（光検出器一般Ｇ０１Ｊ；光の復調，変調光への変調転移，光の周波数変換Ｇ０２Ｆ２／００）［４］,・・そのための光検出器［４，２０１２．０１］
2016.11,タイトル変更,G11B 7/135,G11B 7/135,・・光源から記録担体にまたは記録担体から光検出器に光ビームを案内する手段［４］,・・光源から記録担体にまたは記録担体から光検出器に光ビームを案内する手段［４，２０１２．０１］
2016.11,タイトル変更,G11B 7/14,G11B 7/14,・・２トラック以上に同時に記録するために，またはこれより同時に再生するために適したもの（７／２０が優先）,・・２トラック以上に同時に記録するために，またはこれより同時に再生するために特に適したもの［１，２０１２．０１］
2016.11,タイトル変更,G11B 7/22,G11B 7/22,・・ヘッドの製造に特に適した装置または方法，例．アセンブリ,・・光学ヘッドを製造する装置または方法，例．組立て方法
2016.11,タイトル変更,G11B 7/24,G11B 7/24,・材料の選定によってまたは構造もしくは形状によって特徴づけられる記録担体（記録担体上の情報の配列によって特徴づけられるもの７／００７；感光材料それ自体Ｇ０３Ｃ）［４］,・形状、構造または物性によって、または材料の選定によって特徴づけられる記録担体（記録担体上の情報の配列によって特徴づけられるものはＧ１１Ｂ７／００７）［４，２０１３．０１］
2016.11,タイトル変更,G11B 7/26,G11B 7/26,・・記録担体の製造に特に適した方法または装置（単一技術を含む方法であってそれについての定義が他にあるものは，その関連クラス，例．Ｂ２９，Ｇ０３，を参照）,・・記録担体の製造に特に適した方法または装置
2016.11,タイトル変更,G11B 7/03,G11B 7/03,・書き換え可能な担体（７／２４優先）［７］,・書き換え可能な担体（Ｇ１１Ｂ７／２４優先）［７］
2016.11,タイトル変更,G11B 7/03 A,G11B 7/03 A,書き換え不可能な記録領域を併設したもの（Ｈ１１．５新設）,書き換え不可能な記録領域を併設したもの
2016.11,タイトル変更,G11B 7/03 Z,G11B 7/03 Z,その他のもの（Ｈ１１．５新設）,その他のもの
2016.11,タイトル変更,H01B 7/00 301,H01B 7/00 301,・ワイヤ－ハ－ネス〔自動車用電気回路Ｂ６０Ｒ１６／０２〕,・ワイヤーハーネス（自動車用電気回路はＢ６０Ｒ１６／０２）
2016.11,タイトル変更,H01B 7/00 302,H01B 7/00 302,・絶縁母線〔電源バス〕〔非絶縁電源バスＨ０１Ｂ５／００：プリント基板及その製造方法Ｈ０５Ｋ〕,・絶縁母線；電源バス（非絶縁電源バスはＨ０１Ｂ５／００，プリント基板及びその製造方法はＨ０５Ｋ１／００～３／４６）
2016.11,タイトル変更,H01B 7/00 303,H01B 7/00 303,・巻線用電線〔マグネツトワイヤ〕〔絶縁に特徴を有するものＨ０１Ｂ７／０２：巻線の絶縁に特徴を有するコイルＨ０１Ｆ５／０６：絶縁に特徴を有する変成器またはインダクタンスの巻線Ｈ０１Ｆ２７／３２；発電機または電動機の巻線Ｈ０２Ｋ３／００〕,・巻線用電線；マグネットワイヤ（絶縁に特徴を有するものはＨ０１Ｂ７／０２，巻線の絶縁に特徴を有するコイルはＨ０１Ｆ５／０６，絶縁に特徴を有する変成器またはインダクタンスの巻線はＨ０１Ｆ２７／３２，発電機または電動機の巻線はＨ０２Ｋ３／００）
2016.11,タイトル変更,H01B 7/00 304 A,H01B 7/00 304 A,イグニツシヨンコ－ド,イグニッションコード
2016.11,タイトル変更,H01B 7/00 304 Z,H01B 7/00 304 Z,その他,その他のもの
2016.11,タイトル変更,H01B 7/00 305,H01B 7/00 305,・分岐部に特徴を有する電線〔導電部材間の導電接続Ｈ０１Ｒ４／００：接続の絶縁Ｈ０１Ｒ４／７０〕,・分岐部に特徴を有する電線（導電部材間の導電接続はＨ０１Ｒ４／００，接続の絶縁はＨ０１Ｒ４／７０）
2016.11,タイトル変更,H01B 7/00 306,H01B 7/00 306,・端子部に特徴を有する電線〔ブ－スタ－ケ－ブルＢ６０Ｒ１６／０４：溶接用ケ－ブルＢ２３Ｋ〕,・端子部に特徴を有する電線（ブースターケーブルはＢ６０Ｒ１６／０４，溶接用ケーブルはＢ２３Ｋ９／１３３）
2016.11,タイトル変更,H01B 7/02,H01B 7/02,・絶縁の配置（材料３／００；絶縁体１７／００）,・絶縁体の配置
2016.11,タイトル変更,H01B 7/02 A,H01B 7/02 A,巻線用電線〔耐冷媒，耐水性巻線，Ｈ０２Ｋ３／４４；巻線の絶縁に特徴を有するコイル，Ｈ０１Ｆ５／０６；絶縁に特徴を有する変成器またはインダクタンスの巻線，Ｈ０１Ｆ２７／３２；発電機または電動機の巻線，Ｈ０２Ｋ３／００．〕,巻線用電線（耐冷媒，耐水性巻線はＨ０２Ｋ３／４４，巻線の絶縁に特徴を有するコイルはＨ０１Ｆ５／０６，絶縁に特徴を有する変成器またはインダクタンスの巻線はＨ０１Ｆ２７／３２，発電機または電動機の巻線はＨ０２Ｋ３／００）
2016.11,タイトル変更,H01B 7/02 D,H01B 7/02 D,テ－プ電線〔フラツトケ－ブル，Ｈ０１Ｂ７／０８〕,テープ電線（フラットケーブルはＨ０１Ｂ７／０８）
2016.11,タイトル変更,H01B 7/02 H,H01B 7/02 H,紙，布，フイルム層を有するもの,紙，布，フィルム層を有するもの
2016.11,タイトル変更,H01B 7/06,H01B 7/06,・伸縮導体または伸縮ケーブル，例．らせん状に巻いたコード（導体またはケーブルの長尺物を貯蔵および繰り出しおよび再貯蔵するための装置Ｂ６５Ｈ７５／３４）,・伸縮導体または伸縮ケーブル，例．カールコード
2016.11,タイトル変更,H01B 7/12,H01B 7/12,・浮上ケーブル（浮子上にまたは浮子から支持されたケーブルの据え付けＨ０２Ｇ９／１２）,・浮力ケーブル
2016.11,タイトル変更,H01B 7/16,H01B 7/16,・剛性チューブケーブル（同様な構成の加熱素子Ｈ０５Ｂ）,・剛性チューブケーブル
2016.11,タイトル変更,H01B 7/18,H01B 7/18,・シース；がい装；機械的力または圧力に対するその他の保護（遮へい体をもつ電力ケーブル９／０２；遮へい体をもつ通信ケーブル１１／０６；連続装荷ケーブル１１／１４；コンジットの据え付けＨ０２Ｇ）,・・摩擦力，機械力，または圧力による損傷を防ぐための保護［１，７］
2016.11,タイトル変更,H01B 7/18 A,H01B 7/18 A,直埋ケ－ブルに関するもの,直埋ケーブルに関するもの
2016.11,タイトル変更,H01B 7/18 C,H01B 7/18 C,押えテ－プ，巻きつけテ－プに関するもの,押えテープ，巻きつけテープに関するもの
2016.11,タイトル変更,H01B 7/18 H,H01B 7/18 H,シ－スに関するもの,シースに関するもの
2016.11,タイトル変更,H01B 7/18 K,H01B 7/18 K,・ラミネ－トシ－ス,・ラミネートシース
2016.11,タイトル変更,H01B 7/02,H01B 7/02,・・金属チューブ，例．鉛被覆,・・・金属チューブ，例．鉛被覆［１，７］
2016.11,タイトル変更,H01B 7/22,H01B 7/22,・・金属線または金属テープ，例．鋼から作られたもの,・・・金属線または金属テープ，例．鋼製［１，７］
2016.11,タイトル変更,H01B 7/24,H01B 7/24,・・機械的力または圧力に対する局部的保護装置,・・・機械力または圧力に対して部分的に保護する部材［１，７］
2016.11,タイトル変更,H01B 7/26,H01B 7/26,・・シースまたはがい装中の損失の減少,・・・シース損の減少［１，７］
2016.11,タイトル変更,H01B 7/28,H01B 7/28,・保護，例．腐食，化学的腐食，気候に対するもの（シース，がい装７／１８）,・・湿気，腐食，化学的腐食または気候による損傷を防ぐための保護［１，７］
2016.11,タイトル変更,H01B 7/28 C,H01B 7/28 C,着雪防止、着氷防止に関するもの,着雪防止，着氷防止に関するもの
2016.11,タイトル変更,H01B 7/03,H01B 7/03,・交流通電時の，導体損失，例．表皮効果によるもの，を減少させるための構成をもつもの,・交流通電時の導体損を減少させるための構成を備えるもの，例．表皮効果による導体損
2016.11,タイトル変更,H01B 7/32,H01B 7/32,・故障表示のための構成をもつもの，例．破壊，漏洩（測定による故障探知Ｇ０１）,・故障表示のための構成を備えるもの，例．破断表示，漏洩表示
2016.11,タイトル変更,H01B 7/36,H01B 7/36,・識別または長さ表示をもつもの,・識別表示または条長表示を備えるもの
2016.11,タイトル変更,H01B 7/36 A,H01B 7/36 A,長さ表示を有するもの,条長表示を備えるもの
