改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A61B 5/322,,・・・・・ＥＣＧ波形を測定するための物的テンプレートまたは装置，例．心電図定規または心電図キャリパー（テンプレートマッチングによるものＡ６１Ｂ５／３５）［２０２１．０１］
uploaded,新設,,A61B 5/324,,・・・・・電解質を供給するための手段，例．シリンジ［２０２１．０１］
uploaded,新設,,A61B 5/325,,・・・・電極取り付け部位の前処理，例．表皮剥離によるもの［２０２１．０１］
uploaded,新設,,A61B 5/327,,・・・・測定された信号に基づく擬似ＥＣＧ信号の生成，例．欠落した誘導を補償するためのもの［２０２１．０１］
uploaded,新設,,A61B 5/329,,・・・・負荷診断，例．心臓負荷試験［２０２１．０１］
uploaded,新設,,A61B 5/33,,・・・・他の装置との連携に特に適合したもの［２０２１．０１］
uploaded,新設,,A61B 5/33 100,,・・・・・他の治療装置との連携
uploaded,新設,,A61B 5/33 110,,・・・・・・ペースメーカ
uploaded,新設,,A61B 5/33 120,,・・・・・・除細動器
uploaded,新設,,A61B 5/33 200,,・・・・・他の診断装置との連携
uploaded,新設,,A61B 5/33 210,,・・・・・・画像診断装置
uploaded,新設,,A61B 5/33 300,,・・・・・外部システムとの連携，例．外部サーバとの連携
uploaded,新設,,A61B 5/332,,・・・・そのために特に適合した携帯型機器［２０２１．０１］
uploaded,新設,,A61B 5/333,,・・・・そのために特に適合した記録装置［２０２１．０１］
uploaded,新設,,A61B 5/335,,・・・・・集積回路記憶装置を用いるもの［２０２１．０１］
uploaded,新設,,A61B 5/336,,・・・・・磁気記録装置［２０２１．０１］
uploaded,新設,,A61B 5/338,,・・・・・紙への印字記録［２０２１．０１］
uploaded,新設,,A61B 5/339,,・・・・そのために特に適合した表示装置［２０２１．０１］
uploaded,新設,,A61B 5/341,,・・・・・ベクトル心電図［ＶＣＧ］［２０２１．０１］
uploaded,新設,,A61B 5/343,,・・・・・電位分布表示［２０２１．０１］
uploaded,新設,,A61B 5/344,,・・・・胎児心電図検査［２０２１．０１］
uploaded,新設,,A61B 5/346,,・・・・心電図の解析［２０２１．０１］
uploaded,新設,,A61B 5/347,,・・・・・信号の周波数分布を検出するもの［２０２１．０１］
uploaded,新設,,A61B 5/349,,・・・・・心電図の特定パラメータを検出するもの［２０２１．０１］
uploaded,新設,,A61B 5/35,,・・・・・・テンプレートマッチングによるもの［２０２１．０１］
uploaded,新設,,A61B 5/352,,・・・・・・Ｒ波ピークの検出，例．診断装置を同期させるためのもの；Ｒ－Ｒ間隔の推定［２０２１．０１］
uploaded,新設,,A61B 5/352 100,,・・・・・・・Ｒ－Ｒ間隔の変動を評価するもの，例．ＨＲＶ，ＬＦ，ＨＦまたはＲＲ５０
uploaded,新設,,A61B 5/353,,・・・・・・Ｐ波の検出［２０２１．０１］
uploaded,新設,,A61B 5/355,,・・・・・・Ｔ波の検出［２０２１．０１］
uploaded,新設,,A61B 5/357,,・・・・・・Ｕ波の検出［２０２１．０１］
uploaded,新設,,A61B 5/358,,・・・・・・ＳＴセグメントの検出［２０２１．０１］
uploaded,新設,,A61B 5/36,,・・・・・・ＰＱ間隔，ＰＲ間隔またはＱＴ間隔の検出［２０２１．０１］
uploaded,新設,,A61B 5/361,,・・・・・・細動の検出［２０２１．０１］
uploaded,新設,,A61B 5/363,,・・・・・・頻脈または徐脈の検出［２０２１．０１］
uploaded,新設,,A61B 5/364,,・・・・・・異常なＥＣＧ間隔の検出，例．期外収縮または異所性拍動［２０２１．０１］
uploaded,新設,,A61B 5/366,,・・・・・・異常なＱＲＳ群の検出，例．拡幅［２０２１．０１］
uploaded,新設,,A61B 5/367,,・・・・心臓電気生理学的検査［ＥＰＳ］，例．電気的活性化マッピングまたは電気解剖学的マッピング［２０２１．０１］
uploaded,新設,,A61B 5/367 100,,・・・・・電極カテーテルの位置検出に特徴のあるもの
uploaded,新設,,A61B 5/369,,・・・脳波検査［ＥＥＧ］（心理検査のための用具Ａ６１Ｂ５／１６）［２０２１．０１］
uploaded,新設,,A61B 5/37,,・・・・頭蓋内脳波検査［ＩＣ－ＥＥＧ］，例．皮質脳波検査［ＥＣｏＧ］［２０２１．０１］
uploaded,新設,,A61B 5/372,,・・・・脳波の解析［２０２１．０１］
uploaded,新設,,A61B 5/374,,・・・・・信号の周波数分布を検出するもの，例．デルタ波，シータ波，アルファ波，ベータ波またはガンマ波の検出［２０２１．０１］
uploaded,新設,,A61B 5/375,,・・・・バイオフィードバックを用いるもの［２０２１．０１］
uploaded,新設,,A61B 5/377,,・・・・誘発反応を用いるもの［２０２１．０１］
uploaded,新設,,A61B 5/378,,・・・・・視覚刺激［２０２１．０１］
uploaded,新設,,A61B 5/38,,・・・・・音響刺激または聴覚刺激［２０２１．０１］
uploaded,新設,,A61B 5/381,,・・・・・嗅覚刺激または味覚刺激［２０２１．０１］
uploaded,新設,,A61B 5/383,,・・・・・体性感覚刺激，例．電気刺激［２０２１．０１］
uploaded,新設,,A61B 5/384,,・・・・そのために特に適合した記録装置または表示装置［２０２１．０１］
uploaded,新設,,A61B 5/386,,・・・・そのための付属品または補助具［２０２１．０１］
uploaded,新設,,A61B 5/388,,・・・神経伝導検査，例．末梢神経の活動電位の検出［２０２１．０１］
uploaded,新設,,A61B 5/389,,・・・筋電図検査［ＥＭＧ］［２０２１．０１］
uploaded,新設,,A61B 5/391,,・・・・泌尿生殖器のもの［２０２１．０１］
uploaded,新設,,A61B 5/392,,・・・・胃腸収縮の検出［２０２１．０１］
uploaded,新設,,A61B 5/394,,・・・・エレクトログロットグラフィまたはエレクトロパラトグラフィに特に適合したもの［２０２１．０１］
uploaded,新設,,A61B 5/395,,・・・・刺激の詳細，例．ＥＭＧ応答を誘発するための神経刺激［２０２１．０１］
uploaded,新設,,A61B 5/397,,・・・・筋電図の解析［２０２１．０１］
uploaded,新設,,A61B 5/398,,・・・眼電図検査［ＥＯＧ］，例．眼振を検出するもの；網膜電図検査［ＥＲＧ］［２０２１．０１］
uploaded,新設,,A61M 60/00,,血液ポンプ；循環を機械的に作動させるための装置；循環補助のためのバルーンポンプ（心臓刺激Ａ６１Ｈ３１／００；電気療法のための心臓刺激装置Ａ６１Ｎ１／３６２）［２０２１．０１］
uploaded,新設,,A61M 60/01,,・患者の身体に対するその位置［２０２１．０１］
uploaded,新設,,A61M 60/104,,・・体外ポンプ，すなわち血液が患者の身体の外でポンプされるもの［２０２１．０１］
uploaded,新設,,A61M 60/109,,・・・体外血液回路またはシステム内に組み込まれたもの［２０２１．０１］
uploaded,新設,,A61M 60/113,,・・・・他の機能装置，例．透析装置または人工心肺装置，に組み込まれたもの［２０２１．０１］
uploaded,新設,,A61M 60/117,,・・・心臓を補助するためのもの，例．経皮的または体外型の補助人工心臓［２０２１．０１］
uploaded,新設,,A61M 60/122,,・・植込型ポンプまたはポンプ装置，すなわち血液が患者の体内でポンプされるもの［２０２１．０１］
uploaded,新設,,A61M 60/126,,・・・血管を経て，血管の中へ向かって，血管の内部に，血管と直列に，血管から枝分かれするように，または血管の周囲に植え込むことができるもの［２０２１．０１］
uploaded,新設,,A61M 60/13,,・・・・摘出を可能にするカテーテルにより植え込むことができるもの，例．血管系を経て一時的に導入されたカテーテルポンプ［２０２１．０１］
uploaded,新設,,A61M 60/135,,・・・・血管の内部に植え込むことができるもの，例．グラフト術を用いるもの［２０２１．０１］
uploaded,新設,,A61M 60/139,,・・・・・大動脈の内部に植え込むことができるもの，例．大動脈内バルーンポンプ［２０２１．０１］
uploaded,新設,,A61M 60/143,,・・・・・冠状静脈洞の内部に植え込むことができるもの，例．圧力により制御され冠状静脈洞を間欠的に閉塞するためのもの［２０２１．０１］
